id	artist	song	album_name
XpeKpRw6DGUKETqv	Courtney Barnett	Hopefulessness	Tell Me How You Really Feel
XpfaVD00MWEY9zFT	Dungen	Stadsvandringar	Stadsvandringar
XpfqjEDHABwecCEe	Matchbox Twenty	Back 2 Good	Yourself Or Someone Like You
Xqnqd69GY5xNU3iH	The Strokes	Between Love & Hate	Room On Fire
XrFnD1nVzfyxprq6	Iron Maiden	The Angel and the Gambler	Virtual XI (2015 - Remaster)
XrYO1m26rPxsArQQ	Laura Marling	Shine	Alas I Cannot Swim
XrfKzYK6gm6goVJ4	Chinese Man	Washington Square	Groove Sessions
Xsn45OVRvTp8sLih	Biffy Clyro	Machines	Puzzle
Xtxq4qK0cSwXdApu	Toni Braxton	No Way	Pulse
XuTeN7r1Jdymjnec	Leonard Cohen	Don't Go Home With Your Hard-On	Death Of A Ladies' Man
XuyvebCVAj3KNSQp	Bad Religion	Punk Rock Song	The Gray Race
XvoGmC9OaXP985Kp	The Cranberries	What You Were	Everybody Else Is Doing It, So Why Can't We? (The Complete Sessions 1991-1993)
XvztoTiiMtaBvKz4	Black Rebel Motorcycle Club	Whatever Happened to My Rock 'n' Roll (Punk Song)	B.R.M.C.
XwYvrk0Y7zLBtCpU	Gang of Four	Armalite Rifle	Gang Of Four (Yellow EP)
Xx0S6ti9jtoamJhF	Sam Cooke	A Whole Lotta Woman	Twistin' the Night Away
XxWbvL0dOUTYQLks	Macklemore & Ryan Lewis	Ten Thousand Hours	The Heist [Deluxe Edition]
XxdscYUD9NmvV8fJ	Haggard	The Observer	Eppur Si Muove
XxfUBJhGRz11ph3G	Europe	Carrie	The Final Countdown (Expanded Edition)
XxqYorEDvBGUqOM7	Forfun	Escala Latina	Polisenso
Xxtpr3xWO2fyLaKr	The Cab	La La	Symphony Soldier
XyEANkAxngswc0yh	A Fine Frenzy	Last of Days	One Cell In The Sea
XyF5lIv8kduBDuBz	Joni Mitchell	A Strange Boy	Hejira
XyGYoILN64JOsKYB	Paradise Lost	Perfect Mask	Symbol Of Life
XyPYRpq00jnRmG5M	Falling in Reverse	I'm Not A Vampire	The Drug In Me Is You
XyXF3BrU92Jdibar	Empire of the Sun	Concert Pitch	Ice On The Dune
XyYafP2tSdGYeFRl	Roy Orbison	Pretty Woman	Oh, Pretty Woman
XzFPEoF7oPvvH01t	Eels	Susan's House	Beautiful Freak
XzjSiD0wxYgp8LQI	Woods of Ypres	Traveling Alone	Woods 5: Grey Skies & Electric Light
Y0NkaOb4aVpxcmM1	Ween	Learnin' to Love	La Cucaracha
Y26z1h76HAfA2oca	INXS	I Send A Message	Shine Like It Does The Anthology [1979-1997]
Y2LFpvsH3nRdyySb	Emicida	Volúpia	Sua Mina Ouve Meu Rep Tamem
Y2m4UPJQmT8sybBw	U2	Raised by Wolves	Songs Of Innocence
Y2p6SqRJtr9S4EDg	Monica	Street Symphony	The Boy Is Mine
Y39cAEoCjGPvsgXi	Atlas Sound	Ativan	Let the Blind Lead Those Who Can See But Cannot Feel
Y3IKo6eVO5ZaLefe	The Alan Parsons Project	I'd Rather Be a Man	Eve (Expanded Edition)
Y3yPxy0rLpkGzpjN	Panopticon	Bodies Under The Falls	Kentucky
Y42vbBnmFDoXk1Tb	Charli XCX	Emotional	Number 1 Angel
Y44gEaRDyaqmjGTY	Poison the Well	Ghostchant	You Come Before You (U.S. Version)
Y4mIPBaETsfRTt8O	Joss Stone	Music	Introducing Joss Stone
Y5DoDukI6GLbSm0B	Los Fabulosos Cadillacs	Calaveras Y Diablitos	Originales - 20 Exitos
Y5nUEU3P9JaNb2d0	BTS	Blood Sweat & Tears	Wings
Y64eyEfzGVX8R8uq	Elisa	Ancora Qui	Quentin Tarantino’s Django Unchained Original Motion Picture Soundtrack
Y6S6YPEyfK5F8TMP	Blur	High Cool	Leisure
Y8DU49f9VsUXi2gq	Wilco	Side with the Seeds	Sky Blue Sky
Y8RhM265A3Xcfpgr	Sky Ferreira	Boys	Night Time, My Time
Y8XwpDYUHZrrgSqZ	Lucinda Williams	Side of the Road	Lucinda Williams (Deluxe Edition)
Y9t1qLerVImF0ZFH	Tony Toni Toné	If I Had No Loot	Sons Of Soul
Y9u4wcmRa8pyI8gh	Revocation	Blood Atonement	The Outer Ones
YBNZAq6OhygImQqQ	Dying Fetus	Praise the Lord (Opium of the Masses)	Destroy the Opposition
YBbhEI1lKKbe0feb	Charlotte Gainsbourg	Memoir	Terrible Angels
YBpLqDWGVHDqkWgY	Aretha Franklin	A Rose Is Still A Rose	A Rose Is Still A Rose
YCaPmZ1uKu3tAhGE	Cynic	Sentiment	Focus
YCl58AvJwcQ5F7jY	Dream Theater	Learning to Live	Images And Words
YCrt9iFhB5Y8XXMT	Bidê ou Balde	Mesmo que Mude	É Preciso Dar Vazão aos Sentimentos!
YDEi0QZj6y70B2zs	Edu Lobo	Viola Fora De Moda	Blue Brazil
YDT8zHM72DSDosah	Spandau Ballet	True	True - The Digital E.P.
YDUCtkYLWF0CcVWY	Pink Floyd	The Thin Ice	The Wall
YE7kmhY5oHfzCHsl	XXXTentacion	Depression & Obsession	17
YEPwnoI0DEno84Ud	The Replacements	Within Your Reach	Hootenanny
YEQhBt471s6jEgZE	Toploader	Dancing in the Moonlight	Onka's Big Moka
YEyEXbvN5DiPsUuC	Nickelback	Hollywood	Silver Side Up
YFPWzFgIcn8QIY6Q	Red Vox	Running To Forget	Kerosene
YFS3vFgJzywJ44sM	Kimbra	Cameo Lover	Vows (Deluxe Version)
YFZDI3kezaOkH2Ij	Death in June	Break The Black Ice	The World That Summer
YH7YNepPDtOyH2J6	Angra	Never Understand	Angels Cry
YHUYOL0O1Hp71LEm	Prince	Baby I'm a Star	Purple Rain
YHupaKUf3ndWCU0v	B.B. King	How Blue Can You Get?	Live At The Regal
YIIJnxhpBgSXv4U6	Yeah Yeah Yeahs	Our Time	Yeah Yeah Yeahs
YIwwkANsjfq6Ixxg	Avantasia	Anywhere	The Metal Opera, Pt. 2
YJBNDgD77MYOmKW4	Be Forest	Lost Boy	Earthbeat
YJBYLttiCHaXCNbJ	Frank Sinatra	Can't We Be Friends?	In The Wee Small Hours
YJXadfyRUMKKdAeW	Sepultura	The Hunt	Chaos A.D. (Reissue)
YJdODk9CIbYvsOiW	Robert Palmer	Addicted to Love	Riptide
YK7VYFAyghVgs3vO	The Beths	Not Running	Future Me Hates Me
YK7y0YzkrkyCUvOE	The Jayhawks	Waiting For The Sun	Hollywood Town Hall (Expanded Edition)
YKIRxWtmyIX6x0aC	Amy Winehouse	Amy Amy Amy	Back To Black: B-Sides
YKTnZCH4ynRi5GAW	Whitney Houston	If I Told You That	My Love Is Your Love
YKwGJv6cirMHGTT9	The Fray	Absolute	The Fray
YLMjXnE6SVNEFIWS	Tove Styrke	Even If I'm Loud It Doesn't Mean I'm Talking to You	Kiddo
YLcGlZYLK5TutwwM	Babasónicos	La Lanza	Romantisísmico
YNGtvAPPX6sEwkDo	Kiiara	Gloe	Gloe
YNfLuYjyPg7hul1W	Bastille	Oblivion	Bad Blood
YNwtiMvsVkqOMZut	Chico Buarque	Vai Passar	Pure Brazil II - Feijoada
YOabjQSheRMlzH8W	Patrick Wolf	The Magic Position	Sundark and Riverlight
YOhwt7PcvVNuIPiZ	Liz Phair	My Bionic Eyes	Liz Phair
YOvI3wCnPDPTBWRn	Eels	Mental	Beautiful Freak
YPLOCjRLWCyVeneD	Lacrimas Profundere	One Hope's Evening	Ave End
YQKM2yrv97BjeGAM	Miike Snow	Animal (Mark Ronson Remix)	Animal Remixes
YQikpzy624yad4XC	Toto	Fahrenheit	Fahrenheit
YR83hANi98vuJipp	Mud Flow	Chemicals	A life on standby
YRITQ7o80HnaO5vC	Tori Amos	Up the Creek	Native Invader
YRbjQMZRfGEjQphC	Natalie Imbruglia	Honeycomb Child	Counting Down The Days
YSaMFMIE4aV2tXMv	Kings of Convenience	Cayman Islands	Riot On An Empty Street
YT1ZsHvpwaukvRQv	Sun Rai	San Francisco Street	Pocket Music
YT3RGZjtj6Dx2OUP	Xiu Xiu	Bog People	Le Foret
YUSRhczUwZqFT54S	Shania Twain	That Don't Impress Me Much (Dance Mix)	Greatest Hits
YUTITrNCu5ScZ0KV	Captain & Tennille	You Never Done It Like That	The Best Of / 20th Century Masters The Millennium Collection
YUd8mxT5hYwQy80P	The Smashing Pumpkins	Cherub Rock - Remastered 2011	Siamese Dream (Deluxe Edition)
YVJH78lxVjNucdM4	Barão Vermelho	O Poeta Está Vivo	Balada MTV
YVwxQ0aF0ALZKMiL	Battle Beast	Lionheart	Unholy Savior
YW2uG8E4cE6Dnnul	M.I.A.	Bird Song (Diplo Remix)	AIM (Deluxe)
YWXOmJqXGVUXiGKj	Simon Curtis	Brainwash	Super 8-Bit Heart
YWgutqt0u2a8Yx5Z	Ride	Seagull	Nowhere (Expanded)
YWmXlDp3BjUTmkbx	Bob Dylan	Black Crow Blues	Another Side Of Bob Dylan
YYEem5bmw2nUAy1H	Beat Happening	Bewitched	Jamboree
YYRldwLD7DjPA2nw	Die Antwoord	Fish Paste	$O$
YZaywXwgoAkKKCX6	Nine Inch Nails	Vessel	Year Zero
YZujDWjWjO4JR110	Alter Bridge	Fortress	Fortress
YaVUlm2FpCOL6b2f	Chris Isaak	Forever Blue	Forever Blue
Ybd39MbtGTmtgr4k	Tindersticks	She's Gone	Tindersticks
Ybs6GIR658H9lZuw	Kelly Clarkson	A Moment Like This	Thankful
YcG6FvzbDWWDlDhZ	Chico Buarque	Caçada	Brazil Classics 1: Beleza Tropical
Ycdb50MRcHyKljV7	Five Finger Death Punch	Wash it All Away	Got Your Six (Deluxe)
YcnSCFmLIChOdWIR	Moonspell	Scorpion Flower	Scorpion Flower
Ycz3ZVDtOh5wTwuT	Iron Maiden	Look for the Truth	The X Factor (2015 - Remaster)
Ye2GLrm3kYLRUc5Y	Diana Ross	Theme From Mahogany (Do You Know Where You're Going To)	Diana Ross (Expanded Edition)
YeFEkU1qnrrZ4kfp	Smokey Robinson	Cruisin'	Where There's Smoke...
YeUDb8Mkd3ZnJeM9	The War on Drugs	Under the Pressure	Lost In The Dream
Yew4sg3Mh8KG3dXe	Cannibal Corpse	Firestorm Vengeance	Red Before Black
Yg5schEVH4fRgOyG	Falling in Reverse	Paparazzi	Coming Home (Deluxe Edition)
YgAA3RDfYbqnSQtr	Cellar Darling	Black Moon	This Is the Sound
YgrmKqbcQeDcisez	ZZ Top	Got Me Under Pressure	Eliminator
Yh13mIYh6qCVvGZM	Muse	Showbiz	Showbiz
YhuXZBiCxjMR4FfQ	Ava Max	Sweet but Psycho	Sweet but Psycho
YivNVMYSCFtwBRqR	Machinae Supremacy	Player One	Deus Ex Machinae
YivPIYq4l48XHaCx	Babes in Toyland	Won't tell	Fontanelle
YkB0ReVl4rsAawTK	U2	Sleep Like a Baby Tonight	Songs Of Innocence
YkL4t56PdbuX7rjh	Amanda Palmer	Blake Says	Who Killed Amanda Palmer (Deluxe Version)
YkfxTMmU5Ann2bc7	Chromeo	Bad Decision	Head Over Heels
Ykpm9MuRdJwU6u1f	Exit Eden	Heaven	Rhapsodies In Black
Ykx3FlTjYOihRjJd	BROCKHAMPTON	GOLD	SATURATION
Yl2c52gxOqI3Zaz1	Yelle	Je Veux Te Voir	Pop Up
YlEb3N0CPjUN5Enl	Him	Heartkiller	XX - Two Decades Of Love Metal
YlPjPW1RVvfx7E5j	Adelitas Way	My Derailment	Adelitas Way
Ylg8rtYEOrhho1kx	Marisa Monte	Até Parece	Infinito Particular
YlyMFadB7mkG4K8t	XXXTentacion	BAD!	BAD!
YmH4SdAqAOOccWU7	Enslaved	The Watcher	Vertebrae
YmQ3Kgb9mBdUzqUL	Santigold	Fame	Master of My Make-Believe
YmpeYhRyOUlU6AWJ	Amon Amarth	The Fate of Norns	Fate of Norns
YnCZAEuMzX6tugzs	Sepultura	Arise	Arise (Reissue)
Yoqqg9v9DJ4WtjIl	One Direction	Up All Night	Up All Night
Yp5I4DR7X7TGWiYS	Peter Bjorn and John	Objects Of My Affection	Writer's Block
YppWsOzRTs7XtsNI	Exaltasamba	Anjo Meu	Pagode Do Exalta Ao Vivo
Yprf9SKjU7LudsAq	Bob Dylan	You're a Big Girl Now	Blood On The Tracks
YrBggDDGL9aF4mgY	Dead Kennedys	Rawhide	Plastic Surgery Disasters/In God We Trust, Inc.
YretudzWmzVDv0QM	Lykke Li	Gunshot	I Never Learn
YrgKXQe6kc4cRwbU	Kleerup	Longing for Lullabies (feat. Titiyo)	Longing for Lullabies (feat. Titiyo)
YrogVXmAg8dl8rjG	Norah Jones	You've Ruined Me	The Fall
Ys62FSLqdMQTHRI5	Gojira	Where Dragons Dwell	From Mars to Sirius
YsRdYbVGpPAR952n	Ten Tonnes	Cracks Between	Cracks Between
Ysl0hqwndKA1JE0a	Peter Bjorn and John	Paris 2004	Writer's Block
Yt5SsMd0HhEIXiaN	Kelis	Till the Wheels Fall Off	Kelis Was Here
YtpPCENWGLtSD3Oc	Electric Light Orchestra	I'm Alive	Xanadu
YtqRTrMAmb8jZ5Yw	Darkthrone	The Pagan Winter	A Blaze In The Northern Sky
YuInfbXLQ5tMk2fe	Pet Shop Boys	The Way It Used to Be	Yes
YuPTAxizpO11Wxki	Neutral Milk Hotel	Everything Is	Everything Is
YuXv0h1L3e0KLBFt	Allah-Las	Had It All	Worship the Sun
YuZ3rKSOHPMeIxdY	Samael	Shining Kingdom	Passage
YvlZYvAvFQpvC5Sc	The Beatles	Tell Me Why	A Hard Day's Night (Remastered)
YxHy68Xko0yPLatK	ClariS	STEP	ClariS -Single Best 1st-
YxYYUuppP77qb0yh	Harry Nilsson	One	Aerial Pandemonium Ballet
YxqpkU1qXXH3WNtQ	Beach Fossils	Desert Sand	Daydream / Desert Sand
YxrxVUXDkYcqqyta	Era	Cathar Rhythm	Era
Yy1P1AXo7BgZPlon	Daya	Insomnia	Insomnia
Yy57QTozBZtgg7du	Chevelle	Door to Door Cannibals	The North Corridor
YyH4FlsJ8FDHXZzC	Bigbang	Let's not fall in love	MADE
YyTKXd904YkRuNTU	Olly Murs	Please Don't Let Me Go	You Know I Know (Deluxe)
YyUMwIU6AgagEzwn	All Time Low	Lullabies	Put Up or Shut Up (Deluxe Version)
YzAbpq7RBs7sSjwK	Air Formation	Daylight Storms	Daylight Storms
YzPwMqQZt7OWN2yp	Grand Funk Railroad	Loneliness	E Pluribus Funk (Remastered)
YzXWwWKeFMKNgkU7	Hot Chip	You Ride, We Ride, In My Ride	Coming On Strong
YzfpVoUPlOhBoRGx	Heather Nova	All I Need	Storm
Z0ev5wgPd54rliaY	San Cisco	Metaphors	San Cisco
Z0gKkHVlirwvHWcI	Glee Cast	Total Eclipse of the Heart (Glee Cast Version featuring Jonathan Groff)	Glee: The Music, Volume 3 Showstoppers
Z1BvJR4W7wpkj5jh	Alborosie	Still Blazing	Soul Pirate
Z1CcF6x4RrIssSXA	Romero Ferro	Pra Te Conquistar	Pra Te Conquistar
Z1JKiEhjHKhOaLNG	Kraftwerk	The Hall of Mirrors	Trans Europe Express (2009 Remastered Version)
Z1pXWaKDmgSP4NHF	Strike	O Jogo Virou	Desvio de Conduta
Z1puf19RRObqRc0h	Fifth Harmony	Miss Movin' On	Miss Movin' On
Z2Pdlorl1DDDSZIP	Matchbox Twenty	She's So Mean	North (Deluxe)
Z2zsLo0bxFidtrFI	Mark Lanegan	Mockingbirds	The Winding Sheet
Z3DvFRRHNOweIxVt	The Adicts	Dynasty	Joker In The Pack
Z3eb6lWkh21kNbJu	Post Malone	Over Now	beerbongs & bentleys
Z4W9fn9FHHNMtdPh	Liz Phair	Stratford-on-Guy	Exile In Guyville (Remastered)
Z4jTCucd9f4TZbbp	Porcupine Tree	Pure Narcotic	Stupid Dream
Z4kKoPbOfUargtN5	Electric Wizard	Venus in Furs	Black Masses
Z4zNqKYakDV54lH7	Ahmad Jamal Trio	I Love Music	The Awakening
Z5MGABNLpF7EwhVS	R.E.M.	I Believe	Life's Rich Pageant
Z5jzazK8kZUakI3o	Blue	Curtain Falls	Best Of Blue
Z5yrJADQDjO0s1ft	Sandy & Junior	Estranho Jeito de Amar	Sandy & Junior 2006
Z5zVTAyzdTi7hMUn	Angels & Airwaves	Epic Holiday	Love, Pt. 1 & 2
Z6lAjH8zFAyvDdms	The Temptations	Ball Of Confusion	My Girl
Z6vTzMAP1JzctSiq	Donny Hathaway	Voices Inside (Everything Is Everything)	Everything Is Everything
Z7BVpQKC74ikxwrx	Canto dos Malditos na Terra do Nunca	A Falta	Canto dos Malditos na Terra do Nunca no Estúdio Showlivre (Ao Vivo)
Z7Jm3Zvo8zboXwhY	A Rocket to the Moon	Mr. Right	On Your Side
Z7UkcCev76bpULVS	Frank Sinatra	I've Got You Under My Skin	Songs For Swingin' Lovers! (Remastered)
Z7YAH0jFE2i9C2Xm	Sophie Ellis-Bextor	If I Can't Dance	Trip the Light Fantastic
Z8rvaQETzAn67i2Q	Roxette	The Look	Look Sharp! (2009 Version)
Z9IogtTgXNKJJVcn	Asking Alexandria	Right Now	Punk Goes Pop, Vol. 3
Z9KYt6YOis6jNBWk	The War on Drugs	An Ocean in Between the Waves	Lost In The Dream
Z9NxuSB7oMKInvSe	Cher	Takin' Back My Heart	Believe
Z9TarHA7ZYDLk5dZ	Swallow the Sun	These Hours of Despair	Hope
Z9buo48YjTcqqNrW	Stereophonics	She Takes Her Clothes Off	Performance And Cocktails
ZAf1iz5crgmiHq4P	Soundgarden	Somewhere	Badmotorfinger (25th Anniversary Remaster)
ZAgQhn4gI8pqQzjp	Imagine Dragons	The River	Evolve
ZB4EiZPVttA4uuRI	Don Diablo	Cutting Shapes	Past.Present.Future.
ZBs7BYWTCleOhxD0	Novos Baianos	29 Beijos	O Melhor Dos Primeiros Anos
ZBzWlry94rD4HGtP	Chevelle	I Get It	Vena Sera
ZC9qCPxDOJtTrA5I	Jonathan Coulton	Still Alive	Artificial Heart
ZCyJpMQ0Y3rlfxxt	Fresno	Velha História	O Rio a Cidade a Árvore
ZDkXGGdoT4yNsN4W	Dannii Minogue	This Is It	Mushroom 25 Live
ZDsvrVKxDznO4WDq	Black Flag	Room 13	Damaged
ZDufThw6Hw6vCGNz	Snowmine	Penny	Laminate Pet Animal
ZFcUHau7U6SS7RRh	Tom Waits	Lost in the Harbour	Alice (Remastered)
ZFuK8fBG8vrk7kRx	Septicflesh	Five-Pointed Star	The Great Mass
ZFv7pTlhVNwqk3GO	The Offspring	Take It Like a Man	Ignition
ZGsVJXg9XpPZfqDq	My Indigo	Lesson Learned	My Indigo
ZH9aslSOybQGjec7	Coil	Cold Cell	The Ape Of Naples
ZHIKHfLyTuRzAcDU	Martinho Da Vila	Canta Canta, Minha Gente	Série Acervo - Acervo Especial
ZHQjN3THZhKRRItk	THE ORAL CIGARETTES	5150	UNOFFICIAL
ZHb6P1WhuRwNm4U2	Feist	My Moon My Man	The Reminder
ZHeDuzbR8gUXcdKm	The Pistolas	Take It With A Kiss	Take It with a Kiss
ZHyA8gmdsY9rvn7x	Enigma	The Roundabout	Le Roi Est Mort, Vive Le Roi!
ZI84ij4hyX6N5tiz	Saybia	The Day After Tomorrow	Saybia
ZJr4B1k4dFK5FWFh	Insomnium	Lay of the Autumn	Across The Dark
ZJys6XIJC0nmJvoT	Nick Drake	Blues Run The Game	Family Tree
ZK2jhNcaYKFpTEeV	A Banda Mais Bonita da Cidade	Boa Pessoa	A Banda Mais Bonita da Cidade
ZKXTWdDMiiTm2C4j	Sonic Youth	Saucer-Like	Washing Machine
ZL2st1HhlU1HYtsc	Bon Iver	Hinnom, TX	Bon Iver
ZLN3e0k2wN7RAT8a	of Montreal	Hydra Fancies	False Priest
ZLTgggcn9mzPGtBo	Lou Reed	Heavenly Arms	The Blue Mask
ZLnPidSXZ0HNhvsz	Pink Turns Blue	When the Hammer Comes Down	If Two Worlds Kiss
ZMejxA64ecLUTQjo	Nick Cave & The Bad Seeds	Moonland	Dig, Lazarus, Dig!!!
ZNa38KEncQOJQDPi	BABYMETAL	KARATE	METAL RESISTANCE
ZOEThQ5RiyabN69X	Maite Perroni	Y Lloro	Eclipse de Luna (Edición Especial [USA])
ZRCm1vr7lF5axxUX	Josh Groban	Bigger Than Us	Bridges (Deluxe)
ZSEP3aLCH5iHcE1p	The Underdog Project	Summer Jam 2003	Summer Jam 2004
ZSdjXRSSTrQM4ONP	Lagum	Bem Melhor	Bem Melhor
ZTJbAtaY4EFPruTk	Howlin' Wolf	Wang Dang Doodle	Howlin' Wolf
ZTr4dlewu2U4AENA	Kate Bush	Bertie	Aerial
ZUcUt00HzJJrH0l4	Patti Smith	Within You Without You	Twelve
ZV5DfX87oMM11oo8	Fear Factory	Dog Day Sunrise	Demanufacture
ZVUArIJVocWSm2DI	Band of Skulls	I Guess I Know You Fairly Well	Himalayan
ZVVd8SCDX0vgDyTk	A Fine Frenzy	Liar, Liar	One Cell In The Sea
ZVjUg4rlqeq2zk7C	Alpine	Gasoline	A Is For Alpine
ZVpQbENHdsVNc5nj	Scissor Sisters	I Can't Decide	Ta Dah
ZWbE3A6VF42VL6RT	Joe Cocker	Unchain My Heart	Unchain My Heart
ZWcaJtUuOf86TyRr	Matt Bianco	Half a Minute	Uplifting Pop
ZWepWq0RIMwkgj9M	Amerie	1 Thing	Playlist: The Very Best Of Amerie
ZXHpUA908h8XBiyC	Small Black	Free At Dawn	Limits of Desire
ZXdbWfoEAszI5hfx	Cirith Ungol	Atom Smasher	King of the Dead
ZXuQR3cpYYzK079G	Stone Temple Pilots	A Song for Sleeping	Shangri-LA DEE DA
ZYn6aDv71F4oaN73	Black Moth Super Rainbow	I Think It Is Beautiful That You Are 256 Colors Too	Start a People
ZZA2qhNNuW17Tn3Q	The Pussycat Dolls	Hush Hush; Hush Hush	Hush Hush; Hush Hush
ZZCbx1i4BJHJCHw1	Blind Melon	Galaxie	Soup
ZamTmp7GCx1DoUrA	4minute	You Know	4minutes Left
ZayNF6UdzLYKhbpE	Tracy Chapman	Baby Can I Hold You	Tracy Chapman
Zb5Qq2evfe15EREV	Wintersun	Eternal Darkness (Autumn)	The Forest Seasons
ZbHnora5vVkcoHtk	Chairlift	Unfinished Business	Moth
ZbcxnQ1aCzeNNG2l	Slash	Ghost	Slash
ZbpkHgAWTYhnBNIP	Evans Blue	Over	The Melody And The Energetic Nature Of Volume
Zcl514gBRFkd5xgR	Buju Banton	Champion	'Til Shiloh
ZctViWjWYSA62gVU	Draconian	Rivers Between Us	Sovran
Zd6pLKNI7zwqmhSq	Inkubus Sukkubus	Vampyre Erotica	Wytches & Vampyres - The Best Of
ZdTFbiTr7eRUCW2b	Sui Generis	Canción para mi Muerte	Vida
ZeUjdgJwgtdrMlXD	ATB	My Saving Grace	Future Memories
ZfKmOOJA1A5zD5RS	Big Sean	Guap	Guap
ZfaLwOqkxDjobnL3	Cults	Keep Your Head Up	Static
ZgB8G6eRIXCp5EDm	Gil Scott-Heron	A Sign of the Ages	Pieces Of A Man
ZgIyy62a8WNhlsvL	James Morrison	The Letter	Undiscovered
ZgLc8KOtbGqsX7aL	Selena Gomez	Tell Me Something I Don't Know	Another Cinderella Story (Original Motion Picture Soundtrack)
ZgSZ8BbFPLdDNdKE	Sweet Trip	Air Supply	You Will Never Know Why
ZgUzwR5NDfRuhDgx	Prince & The Revolution	Let's Go Crazy	Purple Rain
ZhCpr6rRtB0kKrQg	Theory of a Deadman	PCH	Wake Up Call
ZhK2fvEMyTR7RLma	Deftones	Rosemary	Koi No Yokan
ZicUK6w7WI8JXiUZ	Cher	Dream Baby	All I Really Want To Do
ZjXaL0Esf2zyFwGx	Eminem	We Made You	Relapse: Refill
ZjyPtH7FzoN6GC1N	The Sons	Too Much Of A Good Thing	Dumb & Dumber
ZkBeGm5ZLUYmw8RF	Dead by April	Losing You	Dead by April (Bonus Version)
ZkTvhcEkHKb7P6qa	Judee Sill	The Pearl	Heart Food
ZkahbwFDyzrLV3TQ	Poliça	Violent Games	Give You The Ghost
ZkfhgDP1AjItvoTw	Hubert Sumlin	Sometimes I'm Right	Blues Guitar Boss
ZlZCnrHI4S2Kdrm4	Amorphis	Silent Waters	Silent Waters
ZldiLYHpQmfOnCoP	The Living End	Nowhere Town	State of Emergency
ZluLpqwrOL6r9yF8	The Pains of Being Pure at Heart	Until the Sun Explodes	Days of Abandon
ZlvX11EItz0KwBEw	Eminem	Evil Deeds	Encore
ZmIvJUGedwPqUIFh	Breaking Benjamin	Break My Fall	We Are Not Alone
ZmLA6zRuvgRRHIIG	INXS	Shine Like It Does	Listen Like Thieves
ZmVDCi3AzxElzcbg	Steven Wilson	Postcard	Grace for Drowning
ZmXHCROopvjj4Ff0	Mac Miller	Under The Weather	Blue Slide Park
Zmb8idzkHjVyKSzG	Tim Buckley	Gypsy Woman	Happy Sad
ZmdJLhQm8gtsOkjW	Clap Your Hands Say Yeah	Over and Over Again (Lost and Found)	Clap Your Hands Say Yeah
Zmda0dNL3Q09ndCz	Black Alien	U - Informe	Babylon By Gus Vol. 1 - O Ano do Macaco
ZnJ9b9obUYQsSyUS	WZRD	The Dream Time Machine	WZRD
ZnaeLynPiBOau473	Conception	The Moment	My Dark Symphony
Znfj2Pgh3NGZ7J2b	Stone Temple Pilots	Church on Tuesday	No. 4
ZoMiuL8qHxnkT0GN	3OH!3	See You Go	Streets Of Gold
ZoYYYz8yRVC2cmaC	Ry x	Vampires	Berlin EP
ZotwZPPCRVHcu0fD	Boards of Canada	One Very Important Thought	Music Has The Right To Children
ZqbASeCG7zMrpYtH	Enjambre	Cámara de Faltas	Enjambre Y Los Huéspedes Del Orbe
ZrsdL1dzzsBPVZKO	A Day to Remember	Reassemble	Bad Vibrations (Deluxe Edition)
ZsDuTbSasoyF0wN8	Isabella Taviani	Digitais	Isabella Taviani
ZtK8ZKKV92KEXuj5	Imelda May	Call Me	Life Love Flesh Blood (Deluxe)
ZtXQAF1r6OPFLBX4	Patrick Stump	Dance Miserable	Soul Punk (Deluxe Edition)
ZtcUZSQ7STXd3oyw	All The Postcards	Thanks	Fearless
ZuTWXlJ8W1S89gJP	BTS	134340	Love Yourself 轉 'Tear'
Zud7kokd9rnUt7Kq	Alice in Chains	Grind	Alice In Chains
ZuujS0YWGIbArbP0	Dying Fetus	Weaken The Structure	Wrong One to Fuck With
ZvAwwUmXn9xHT9NV	3 Doors Down	Back to Me	Time Of My Life
Zvcu0WYWVNxuUqZZ	Mr. Bungle	Violenza Domestica	Disco Volante
Zw3wuV2iohaJKKFX	Saosin	Changing	In Search Of Solid Ground
Zw4JzSXzOsEjckNB	Amy Macdonald	Dream On	Under Stars
ZwH79vuG2oserzc4	The Promise Ring	Red Paint	30 Degrees Everywhere
ZwoRE59igYTPCi41	Class Actress	Movies	Movies (Remixes)
ZwuSaBkbDgnUu5Rw	The Feeling	Never Be Lonely	Twelve Stops And Home (Deluxe)
ZxMl29vZzGTGpyih	Empyrium	Mourners	Songs of Moors and Misty Fields
ZxermC14QeOkLzuY	Beach House	Silver Soul	Teen Dream
ZxqUvOHNEzzZ2r4m	George Harrison	When We Was Fab	Cloud Nine
ZyxB4pFxGdGMoBQ2	RX Bandits	Epoxi-Lips	…And The Battle Begun
ZyxiskWJuDvcGTYq	La casa azul	Cerca De Shibuya	El Sonido Efervescente De La Casa Azul (15th Anniversary Special Reissue)
ZzVzT19g8bLDuQX4	Bloc Party	Zephyrus	Intimacy
a06mlbXr4vBYcuIN	A Perfect Circle	TalkTalk	Eat The Elephant
a0Ocr6MeNnVhBR1y	Lovelyz	BeBe	Lovelinus
a0UfqhnNulQuaeET	The Rolling Stones	Tumbling Dice	Exile On Main Street (2010 Re-Mastered)
a0UlyMiPwNVemph4	Kult	Wróci wiosna, baronowo	Tata Kazika
